# Constructed from biom file
#OTU ID	sample-13	sample-14	sample-15	sample-16	sample-17	sample-18	sample-19	sample-20	sample-21	sample-22	sample-23	sample-24
6721941328cc4927e0d051cfae29a081	77.0	335.0	323.0	471.0	146.0	280.0	0.0	0.0	0.0	0.0	0.0	0.0
0433c6a802917b08a2594e86e0be8b82	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
a49e848c1185d6a5842240b65f0ed839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0
3d4c735e676377ed6e6d718e05d87e5d	0.0	0.0	27.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514b8ec8c797650d33e1af23783a5950	20054.0	5937.0	0.0	0.0	89.0	715.0	1344.0	1293.0	2756.0	417.0	104.0	22073.0
0ddf48f089d8137942767d3b06dc9417	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d17dbc3d22a43c4234726d53e5680dc	0.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60bd1b7519f8dc37d1dcf79d0606b52e	471.0	1887.0	552.0	966.0	554.0	2350.0	92.0	2005.0	0.0	0.0	177.0	983.0
f26d0f8fd664e8bc411b8018dd554db8	194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d08934a580f17322682b1feedd627a3f	0.0	419.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c4ff79f5d2c1e4422f9e7955f0a281d5	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75ace17e05f12f99be3b888141c0217e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	25.0	0.0	0.0	0.0
05c088dd5c39524484652a442119ed7a	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63fd3dbc8e5861d8857750b22217f31f	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893b0e449b16d10a4ad73e560c511ad6	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f520307d4c77b5c78e0a238b64343739	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17dc29f1738d24f31f6eb2089dde4ca1	0.0	0.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53473af0e54c55bdbd87b4dc9f737dfa	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	46.0	0.0	0.0	0.0
0736be857459b36709eb2d8556159cb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0
9e7f2022a6ad7346e50c78962e4c435f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
4ae3b53dff50a95e3057b8b80371adae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	117.0
d08f72a73786f92e8c679ec3dcd2a66d	0.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0
82aab8c6f55acd12681425c740d06107	0.0	0.0	74.0	33.0	116.0	181.0	0.0	0.0	98.0	0.0	0.0	0.0
99e3880b70c734b42dfb3b6516a405de	0.0	0.0	48.0	47.0	66.0	104.0	0.0	0.0	0.0	97.0	0.0	0.0
eaed9e12726d52067a601d2eb81f99a0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
43d8b599dfaffdd3b35fc1cfcfb0960c	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75bd7057bee830148f7db7135cd26e9f	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4729287f0683e149244db9392cba67f5	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b438503a84ba2e0e4e1339119b491aa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
9b6f68b0357e56fee114ba4e5a6a2134	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aaae99475274230f06655fbb1d465646	0.0	0.0	0.0	36.0	568.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0
eb0d0464ac629db12b8f4b6978f1f621	0.0	0.0	444.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bcb5771c40437d3fb4ff4814d7f57b64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0
0baba3a8f327295d64a1bcbe7338f75e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
f48bc153290e005d52f0037da8ef62fc	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e8f2a9836e63ea1d96d74198227f5635	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
54b2f8f0345c5b600742f7607ded94ba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0
585e1d0d62a6cb5a49322c6c58f7a854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
5d194ea2eb456d9288d8b9fbede95e31	100.0	1136.0	2627.0	35.0	54.0	83.0	3367.0	0.0	80.0	57.0	0.0	0.0
9ad1921dad3b9770457e106fc2f4add2	0.0	27.0	0.0	19.0	0.0	30.0	0.0	0.0	30.0	22.0	0.0	0.0
a219d6a0a30f6b25875277fb6a54a12b	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23f40f59b79f513085ed3cdf34d8960d	0.0	0.0	0.0	0.0	0.0	0.0	235.0	0.0	0.0	0.0	0.0	0.0
f4f60797edc4adf2b246d0a44273cfb6	940.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a40e7ceeb6c6f1baad2df7d3d2623b60	570.0	1500.0	692.0	964.0	593.0	883.0	2572.0	205.0	1572.0	635.0	1491.0	846.0
8ecc9be516dd2fdc06cf7143857ab257	39.0	206.0	25.0	78.0	185.0	229.0	531.0	0.0	142.0	417.0	179.0	334.0
c1c6c7f5923420441b850495e9d41d7b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0
130db83b9d0c5c91d6baf59f55a0ee47	0.0	0.0	0.0	23.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7cfea27318d3c8fe768227d53c6de6c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0
a69f975d0ceb01fbf183667f6fb484b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0
63cb1359c483cde25f436d109b770755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
015f3186d226d844e6da7cb9a363bae5	0.0	0.0	219.0	0.0	69.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
c30a10384d721086da2933bade0d954d	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4247cf19ade8c527f0161d1188b3fff	0.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0
3d5abddd47a5eda9346b739f5c2a4021	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
d8bebb2870937f7acd947514708bf0c4	27.0	172.0	25.0	69.0	76.0	76.0	923.0	0.0	174.0	23.0	63.0	296.0
9df3b0dd9dc80f0fd05e14943b0fc9ab	0.0	0.0	125.0	41.0	93.0	121.0	271.0	0.0	0.0	0.0	0.0	0.0
95ed9b76e2cec4d651afafbd29665bd1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
53f0e82a7db9dda204d8d82d2e4830a2	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8c1455972c44525cbebf630ac247b62	0.0	0.0	0.0	0.0	0.0	0.0	682.0	0.0	0.0	0.0	0.0	34.0
92f37bf9411e31f75f418599a572511f	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e013fa58506bec138a632bab10ce840	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d46aa96e2cf53eb7906e695e4c2f88e	0.0	0.0	0.0	0.0	1314.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d95d2f9abc78e70de583bbff227462d2	0.0	0.0	3177.0	0.0	0.0	111.0	63.0	0.0	0.0	102.0	942.0	134.0
39757edcda03db9e83e14eee7c376682	0.0	2179.0	2166.0	835.0	368.0	12447.0	126.0	0.0	0.0	536.0	1422.0	0.0
3dfcad8300d4d9c39c1cf2445d3d248e	0.0	0.0	0.0	0.0	0.0	0.0	437.0	313.0	0.0	0.0	0.0	0.0
ec578ae76c28c69e8b90ce3483288a4f	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1f2dda466eb5fac6477430ac3d076f1a	0.0	0.0	0.0	0.0	0.0	242.0	117.0	0.0	0.0	0.0	200.0	125.0
98bd30efff021f331a00fa6ba985278b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0
a395eb85de1ab346938b882f4d35d544	0.0	0.0	22.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65aa9edc4a452184890d22284669db1d	0.0	89.0	40.0	0.0	60.0	0.0	641.0	327.0	269.0	93.0	116.0	239.0
53a3cb4b2a1c03371ad2528efae55ac6	0.0	0.0	0.0	0.0	167.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0
d8d1c9e7a7522eb1429dbe29cb3ee844	0.0	0.0	194.0	0.0	62.0	308.0	0.0	0.0	0.0	0.0	0.0	0.0
907bcf429e237e7f026525b5c81ad346	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a2e9572a894a24d918a0dde35f519d13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
084086547be86bfa97d3ad1ead7f69cf	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6956a5503ff7799a3047cd2cb454f01a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
250f03d0e4cd22b0569f46eac36b8af1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
4c69d3a4d308e8978e878f4065be2815	0.0	0.0	67.0	584.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45662e1c0709c160c0c254573dd6a87e	0.0	38.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0
85369ea9e737181ba1384774fc58c2ac	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
de51d05218c6011fe704242544000265	548.0	1016.0	370.0	327.0	90.0	79.0	3435.0	364.0	326.0	557.0	1325.0	227.0
e1b53a4150890c90fa3fe33a3af7a128	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e56fe6a00d19e8373663a2c035e3901	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0
82a0f8616224d5a785fff03422f2dcee	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0
0d7c71b250d6b22551a3babc58e4fe30	0.0	56.0	24.0	26.0	0.0	0.0	37.0	0.0	19.0	0.0	0.0	23.0
674184a1ceecc42a1053085f69397afa	0.0	0.0	702.0	0.0	40.0	123.0	379.0	0.0	162.0	0.0	103.0	0.0
8815f0088aae35ec41bf62ba41a14d93	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b55215306ba5e0f072fe79041c549842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0
e549242c445d19f14776a2baac80fb20	0.0	0.0	0.0	0.0	36.0	329.0	0.0	0.0	0.0	0.0	0.0	0.0
3e3e4ded9b6dc35dc8d0d60cd7add8e5	0.0	0.0	0.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fae51c57c6b6a891aec89c7194ce08b2	1110.0	4526.0	3008.0	2568.0	1540.0	1914.0	7020.0	2007.0	2166.0	673.0	815.0	4795.0
f2a582dc4c96b59f107d877699084a57	0.0	0.0	1121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f11c9ebfe3acb6487e8860f830a3c2e3	0.0	0.0	0.0	369.0	0.0	37.0	1689.0	0.0	86.0	42.0	74.0	29.0
8831e3b590bda0a0225ab52eccb4a125	209.0	191.0	469.0	586.0	229.0	477.0	0.0	63.0	452.0	246.0	247.0	921.0
d26b045e1add306711ea2d8838c492c7	0.0	0.0	0.0	0.0	0.0	0.0	3800.0	0.0	0.0	0.0	0.0	0.0
dfe820aa6f375cc71732a6b3eeb7b0e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	24.0
20229a3bf783f25a8b7141c81e96da46	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0
bf39e08d3e20f00240a13cb099cb7d8a	0.0	0.0	416.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a7e54ba73f09f6fb1de8a03391f402bd	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	14.0	10.0	0.0
10c2c5b983a361dcddac9f17a85b42a3	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
17a434e138d2fece10df586cc443748f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	72.0	106.0
713a3284d0582320b7edc1efe447e492	0.0	0.0	66.0	108.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ddd303167c15020c33c788414ebe880	0.0	70.0	38.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
5958015a46e0c8c4dd3d297c46911df0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f0125c261752fabbbf93141eaafc2d34	0.0	22.0	0.0	0.0	0.0	24.0	21.0	0.0	0.0	0.0	0.0	0.0
d98438bc77c8ad5b500004bdf5295a35	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0
addaf76900a251886cda8ca4594da888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1313.0
319e35ce94278e167e98e265aefb58f5	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1043047458a9141e78d37c24dc74b72d	0.0	28.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335a944ced67a14180471732ca5ef0bf	1688.0	7000.0	3709.0	1118.0	544.0	1327.0	10014.0	2547.0	1950.0	682.0	530.0	2045.0
6d05aca73b075731acd986ef62c760df	2958.0	0.0	0.0	0.0	9611.0	132.0	0.0	480.0	0.0	156.0	0.0	0.0
e81db26e7a5d5695fc8e8864adfb6baf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
256742c124d5241490fa554f0e343094	0.0	299.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863575e7a91f63d600903bbe695f75a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0
c3c681e1568d0d8b1d4a7850510bd458	0.0	59.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e27255ffa3cde6bc5f1928995e9c46e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	38.0
867d0463731a8a05d7f3efd5479dedc5	0.0	0.0	193.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f8e4b6e22cae1da599873a9911329484	0.0	25.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe0df51b13f3959f13d9d4f48abdffc4	894.0	4217.0	4795.0	682.0	1265.0	961.0	3563.0	3754.0	1400.0	865.0	735.0	3191.0
cff12e3acf201da807eedae1d34ed173	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8417e3517470597fcac23c3d405ee1f4	0.0	43.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a410e3b9cc8234e78f31f0b805592a8d	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	27.0	39.0
302a06e31b0d657bfa9eb65fdf31ee32	0.0	81.0	29.0	20.0	42.0	59.0	0.0	0.0	39.0	28.0	26.0	37.0
5f221e9f977fd579f0206896d373dd46	0.0	188.0	60.0	0.0	319.0	0.0	1437.0	0.0	883.0	10095.0	0.0	0.0
6b40ad34eba801d0e9de0b4ff89177e5	0.0	81.0	67.0	355.0	136.0	87.0	216.0	0.0	230.0	0.0	0.0	0.0
972910ab18c0a51765bdb5054069fcad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0
bbb5537082d01b6a1a7f06aaa15b3657	0.0	0.0	135.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d2701842bdc33c1a544008885ea4f9e0	0.0	28.0	81.0	108.0	48.0	102.0	487.0	658.0	493.0	122.0	66.0	428.0
a8ecfe10d0de95db394805fcf39e2ba8	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178f4082e0ff734fd6d15cf6693fb05f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0
c51daf95b9101943d511967d7535faac	406.0	1050.0	0.0	0.0	522.0	1382.0	2071.0	448.0	324.0	41.0	137.0	2204.0
953bd3e9b7e86baae7b390f577431350	20.0	0.0	0.0	0.0	15.0	49.0	0.0	0.0	0.0	0.0	53.0	44.0
f56a8bbd8c2a08593758c2275a730c29	0.0	0.0	0.0	0.0	0.0	0.0	30.0	47.0	0.0	63.0	32.0	80.0
a318b9b4b3f768f36370e0bec350da4b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	35.0	46.0	107.0
cdaa010a8aabcf04adaa6c222b5741cd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0
34a9a57e166940c25aec7a9fb640f96c	0.0	0.0	13.0	21.0	29.0	15.0	12.0	10.0	0.0	115.0	12.0	0.0
7c16e2065f0867fab5a7631d174f1ace	0.0	138.0	0.0	0.0	85.0	0.0	400.0	25.0	151.0	53.0	51.0	119.0
8dd3d2b62b17851ee1e65e518df7d75b	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e3623e3f5fdde160b80f129a11474341	0.0	0.0	0.0	243.0	76.0	229.0	0.0	0.0	0.0	0.0	150.0	0.0
99b4209ac46c27c95136f920752ed82d	0.0	0.0	0.0	0.0	277.0	177.0	0.0	0.0	0.0	0.0	52.0	452.0
cf134bc77a48756ac8de4b74bd7f9ce9	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0
9c0c7d9ff4b3f5b1909165e114f911bd	889.0	347.0	267.0	1582.0	1519.0	738.0	5533.0	1454.0	56.0	0.0	0.0	0.0
c29e2ef18d92e341b934edcdbde792b7	83.0	28.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18c46fe6ae4d4d7c68d39ce893fbb910	0.0	41.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1d221cb5a1d249cb18fbec0a5a4f9496	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
278dcc19294682e0b08c2b3053f17442	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0
81bc8bfb30472589cb4797cfb716328a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0
a980137b4e785bf52eb215aa045e6288	0.0	48.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c8fd40dd30a234a5cf0de1f0a475164f	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0
43d01e74a40eb121f9c1d70bbd0d4240	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5fa9e10764e1a745eea906166afd9889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0
6c767e352746a36be176f3e32b684ad4	95.0	91.0	144.0	189.0	81.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0
03af9c46b1e5997f5a99cbdaaf119592	0.0	3301.0	26.0	103.0	53.0	440.0	1556.0	0.0	0.0	96.0	361.0	737.0
8a24803ac413ca272c4fb5f981ea7bf3	134.0	0.0	124.0	0.0	55.0	411.0	0.0	0.0	0.0	0.0	0.0	620.0
7a2e042e716040d30903e592455c8e1d	91.0	595.0	2416.0	45.0	43.0	353.0	330.0	1560.0	697.0	303.0	1282.0	2663.0
2c97f9d783dc37c6990585044fde5106	316.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9b65f0a502612cb899be949470d1e211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0
438bf18e28bf2f7c40638b944922df60	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a234fff29b575d79d3c25eb23be47b8f	68.0	72.0	47.0	0.0	0.0	0.0	549.0	578.0	88.0	46.0	67.0	249.0
c997261bdb13c319328aa247f31abf2d	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b9d18d07336f84ffe200cd05780620d4	0.0	35.0	0.0	0.0	0.0	35.0	124.0	114.0	44.0	19.0	0.0	44.0
27668a762dd8327c50dcefdc62b4849f	125.0	647.0	2886.0	176.0	392.0	691.0	335.0	173.0	170.0	186.0	99.0	79.0
2bd6915adfdb4f30c1bc47f3366c3c77	0.0	0.0	0.0	0.0	0.0	313.0	0.0	0.0	0.0	0.0	0.0	0.0
6b2f90b5e0b8ad8347f0e4fb76acdaeb	38.0	247.0	33.0	28.0	0.0	112.0	0.0	233.0	185.0	83.0	197.0	1073.0
920df86bac06fc7b856ef440f2feba24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0
32cda4569327965b17f671ea65e085d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
e0477a9ad5efc49164e8ddb1cc52302e	0.0	0.0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9fc64ad066c25634bea84520a53084ee	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9620a5352b87c4c737c9f99bd2fb85ed	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f8cb807592ef0cf95fbc817cc7a36a48	0.0	27.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3e555584f5578e26a83be692705f29d	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
14dbd34099e457336a8c58271a04257e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0
101d6e9b75daca7e53c8d36c1189857f	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810fb2b95ccc43cdcea986b2e5b9c7af	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17501cc5a004a6c11132c4d07b994d70	0.0	41.0	48.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	30.0
3ae09e02c46bd756d6c934dd54d9a18e	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0
e6649e92cda540892c1038b74df4fc6e	63.0	277.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
8b0d806b5d4660e8dd5bc60b4035edfa	0.0	0.0	0.0	0.0	420.0	0.0	23.0	22.0	0.0	0.0	68.0	713.0
9529ff899340b7f18564bc5fb004a017	0.0	0.0	277.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e5a815a84700592df879fc26b5dd869f	0.0	1403.0	187.0	0.0	1619.0	0.0	10178.0	0.0	12525.0	0.0	0.0	0.0
6ffbf47c5a5cad054e84ce07e8d6a548	0.0	0.0	161.0	28.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
8cf312be7941fdf2369473bbcf3a9fcb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	45.0	26.0	89.0	130.0
c8ce5d905162c5dee6f6486131c12ad5	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa833f53e498fd5b97fa3a292028e068	0.0	59.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	623.0
66e00394029e8958be40c967c91a431a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
41bbf9bdb6a55bc898035169252282c9	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0
4ed0742d9bba7e9a21fa8e57bd432a8c	52.0	0.0	102.0	113.0	210.0	81.0	0.0	0.0	54.0	0.0	0.0	0.0
f55d49ec6e28ecdab9a9b4a9387f48d2	0.0	0.0	0.0	0.0	0.0	0.0	329.0	0.0	0.0	0.0	0.0	0.0
07c130eb928b9c0f5d70280050cda1e8	0.0	0.0	0.0	0.0	45.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0
0497482fc70984db7e3d1e4944c7dedf	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0cbfae1bc31cd19378efdba4ea16e700	0.0	537.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e77b71766513df72385b6e2eea852c9c	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	176.0
9e1e2183726f0f5072afad1fac5f9896	0.0	46.0	0.0	0.0	25.0	280.0	434.0	0.0	215.0	138.0	211.0	420.0
84a8f55d4b689dc3a23ac03e1e1f9032	0.0	0.0	2658.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919c5a8cf03b984cd5462af18815a8f5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	368.0	0.0
7fd95ec3fb4d50b97b73d80f6efd73b6	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
330fb9610724a50d3ba2475acd420fb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
5846e9381a2fe42017d618285f440d3c	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
